phase,nt,idx,sigma,G1,G2,G3,M1,M2,M3,M4,M5,M6,nume_raw,deno_raw,C2_old,C3_old,nume_rlx,deno_rlx,abs_ratio,clamp,C1_pre_force,C1_final,SFS1,SFS2,SFS3,GdotSFS
dyn,10,7,0.08308135057538588,4.4190764579518874e-5,9.271759524004626e-5,0.00023596183736474482,0.00010574337112461461,3.18133201786544e-5,4.256839999103078e-5,0.0,0.0,0.0,1.7614051679825002e-8,0.0,2.220446049250313e-16,2.220446049250313e-16,8.80704793335069e-11,2.2093438190040615e-16,398627.3144811283,2,1.0,1.0,0.5585585030488547,-3.426837974409175,-0.7437765474786842,-0.0004685479296842462
dyn,10,8,0.08308130658532886,4.2313320773336685e-5,8.340544334859287e-5,0.00021597355778168017,9.681716150980846e-5,2.68394216663879e-5,3.7996870830012254e-5,0.0,0.0,0.0,1.4497904265804987e-8,0.0,2.220446049250313e-16,2.220446049250313e-16,7.248974226340683e-11,2.2093438190040615e-16,328105.3027594596,2,1.0,1.0,0.5356355231734655,-3.4806424103648337,-0.77950318716257,-0.0004359920822984202
dyn,10,9,0.08308125657754538,3.479279989095921e-5,6.4298331113902e-5,0.00016961917738314363,7.603808487237411e-5,1.9339420070794676e-5,2.896132241580103e-5,0.0,0.0,0.0,8.775061592444005e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,4.3875528896601925e-11,2.2093438190040615e-16,198590.76943660286,2,1.0,1.0,0.5067195141289572,-3.5277611888917226,-0.8157201313509229,-0.00034756074401281307
dyn,10,10,0.08308119817759635,2.1649237846685807e-5,3.750503637843194e-5,0.00010083454500495317,4.514041883116103e-5,1.0424764661955486e-5,1.6656955879789924e-5,0.0,0.0,0.0,3.0386899087373557e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.519367047806868e-11,2.2093438190040615e-16,68770.05899841228,2,1.0,1.0,0.4763096827648954,-3.569606791329099,-0.8499019776929274,-0.0002092659701741151
dyn,10,11,0.08308113958817794,1.2056804661373958e-5,1.9575129074249747e-5,5.36373406043034e-5,2.391986283670153e-5,4.9634410902383224e-6,8.565831895503732e-6,0.0,0.0,0.0,8.424705400111147e-10,0.0,2.220446049250313e-16,2.220446049250313e-16,4.212573634437474e-12,2.2093438190040615e-16,19067.080452586317,2,1.0,1.0,0.44288465014801237,-3.6024061112009544,-0.8833745703944674,-0.00011255965360369748
dyn,10,12,0.08308109532025194,7.696066371525736e-6,1.1670410103958619e-5,3.266899923510996e-5,1.4461170758161535e-5,2.6661880898592915e-6,5.0631509465076554e-6,0.0,0.0,0.0,3.068942596480719e-10,0.0,2.220446049250313e-16,2.220446049250313e-16,1.5346922326222598e-12,2.2093438190040615e-16,6946.371223081411,2,1.0,1.0,0.40727062082735654,-3.622446872258667,-0.9227336460677887,-6.928584362759982e-5
dyn,10,13,0.08308104493559267,6.12621542055941e-6,8.662068883894065e-6,2.477821153279314e-5,1.0873604856341099e-5,1.7651067802734365e-6,3.707338254309526e-6,0.0,0.0,0.0,1.7324343955377585e-10,0.0,2.220446049250313e-16,2.220446049250313e-16,8.664381321507796e-13,2.2093438190040615e-16,3921.6989438129044,2,1.0,1.0,0.3664966229435294,-3.633318437250661,-0.9594353832884532,-5.299991019669572e-5
dyn,10,14,0.08308579429240004,1.6342899096925476e-6,3.796257312473722e-6,3.442169339114349e-6,-8.389074409498729e-7,2.072366801092589e-6,2.7597082005446254e-6,0.0,0.0,0.0,1.594761580185324e-11,0.0,2.2093438190040615e-16,2.2093438190040615e-16,7.995790871925711e-14,2.1982970999090413e-16,363.7265805544006,2,1.0,1.0,0.32225729131363046,-3.6374424601997024,-0.9906695740664277,-1.669205813176174e-5
dyn,10,15,0.083086427576634,6.420232019274586e-6,1.3722637895688018e-5,1.2905506492089176e-5,-2.603919871294779e-6,7.789876881342568e-6,1.0065024290798427e-5,0.0,0.0,0.0,2.1941390391040993e-10,0.0,2.220446049250313e-16,2.220446049250313e-16,1.0972904539339501e-12,2.2093438190040615e-16,4966.589828597126,2,1.0,1.0,0.27992792787490406,-3.6257712642942628,-1.0331172459929359,-6.129084523212059e-5
dyn,10,16,0.08308680445094266,2.0891879484349075e-6,4.155149981772928e-6,4.060363202944734e-6,-6.547512511758037e-7,2.383449840123671e-6,3.0975631827645597e-6,0.0,0.0,0.0,2.1049585928553e-11,0.0,2.2093438190040615e-16,2.2093438190040615e-16,1.054677593527559e-13,2.1982970999090413e-16,479.7702701655742,2,1.0,1.0,0.23316363476381255,-3.6037282339478014,-1.0766975529176297,-1.885869177440834e-5
dyn,10,17,0.08308705123873386,1.0250749648795317e-5,1.9012157980848523e-5,1.922315635308735e-5,-2.412418965063077e-6,1.09672326782444e-5,1.442367951403031e-5,0.0,0.0,0.0,4.59667153005914e-10,0.0,2.220446049250313e-16,2.220446049250313e-16,2.2985566994114707e-12,2.2093438190040615e-16,10403.798085386388,2,1.0,1.0,0.17695429563613407,-3.5713568742879676,-1.1162131531187087,-8.754242688188087e-5
dyn,10,18,0.08308741865156652,1.7685077234627176e-5,3.030359578185396e-5,3.182349282583555e-5,-2.8921230573310204e-6,1.775203722928584e-5,2.33784716032675e-5,0.0,0.0,0.0,1.2270954009127229e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,6.1356979389455145e-12,2.2093438190040615e-16,27771.5848758723,2,1.0,1.0,0.12567625265961407,-3.5283211707147255,-1.1563864965337884,-0.0001414984816873891
dyn,10,19,0.08308773553152989,2.0928567484100578e-5,3.309314203392566e-5,3.616761000199126e-5,-2.1336108719300917e-6,1.956174372821148e-5,2.6038199644166186e-5,0.0,0.0,0.0,1.539812257611962e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,7.699282222441711e-12,2.2093438190040615e-16,34848.728188953544,2,1.0,1.0,0.07728488791250035,-3.4747366022455255,-1.1963801908854241,-0.0001566427020744654
dyn,10,20,0.08308812995652921,3.0716301244804345e-5,4.436709031190128e-5,5.067059824627076e-5,-1.3851624600534644e-6,2.6742480351594712e-5,3.561213296793606e-5,0.0,0.0,0.0,2.9395817746709976e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.4698129807736886e-11,2.2093438190040615e-16,66527.12756298193,2,1.0,1.0,0.025697636051853563,-3.409458466253105,-1.2364075225613615,-0.00021312792420105354
dyn,10,21,0.08308838117900263,2.6495190408439673e-5,3.502955507118385e-5,4.18704893215694e-5,7.379667999449753e-8,2.1209859472137747e-5,2.8804286226981136e-5,0.0,0.0,0.0,1.9451238261323217e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,9.72584006504351e-12,2.2093438190040615e-16,44021.39667617587,2,1.0,1.0,-0.028206878708581944,-3.334914880040815,-1.2727808538764587,-0.0001708598882212441
dyn,10,22,0.08308854026098506,3.3451846113522096e-5,4.039873484308889e-5,5.053887990468355e-5,1.3983311875435956e-6,2.4458853481198945e-5,3.4148479003529054e-5,0.0,0.0,0.0,2.752427247215303e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.3762357170458416e-11,2.2093438190040615e-16,62291.60464785547,2,1.0,1.0,-0.08417957862017661,-3.2487995283296773,-1.3072792392230095,-0.00020013178148622392
dyn,10,23,0.08308868331463541,3.6028960961873126e-5,3.941882811031481e-5,5.196979169913461e-5,2.7408333771968186e-6,2.380087734487856e-5,3.4439689540865365e-5,0.0,0.0,0.0,2.818295236614202e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.4091697117452912e-11,2.2093438190040615e-16,63782.27325344606,2,1.0,1.0,-0.14008609624857002,-3.151609766481186,-1.3444668748063209,-0.0001991515835788232
dyn,10,24,0.08308870039158851,3.621387058433514e-5,3.582025156336945e-5,4.988695478904573e-5,3.7437083072993194e-6,2.1295753079057703e-5,3.254827339219477e-5,0.0,0.0,0.0,2.514561260915663e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.2573027238960218e-11,2.2093438190040615e-16,56908.422902814404,2,1.0,1.0,-0.19783809507266853,-3.0445153155773808,-1.3802223384874395,-0.0001850748770630798
dyn,10,25,0.08308865853894291,4.33777171918896e-5,3.855546053680962e-5,5.6852359207866865e-5,5.408316764475049e-6,2.2500463957102268e-5,3.660261297650723e-5,0.0,0.0,0.0,3.1735119028800207e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.5867780448782005e-11,2.2093438190040615e-16,71821.23629782058,2,1.0,1.0,-0.2574890975738924,-2.9276292535843766,-1.4119204851833478,-0.00020431639400412638
dyn,10,26,0.08308864545268076,5.375672362295811e-5,4.2334498465064396e-5,6.667031118023633e-5,7.629092099200832e-6,2.4398556224719704e-5,4.228715516574382e-5,0.0,0.0,0.0,4.249526490052066e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,2.1247853384642228e-11,2.2093438190040615e-16,96172.6880256258,2,1.0,1.0,-0.31693605306948425,-2.801647589702354,-1.442992502398482,-0.00023184854856256781
dyn,10,27,0.08308870139465539,6.397507170193863e-5,4.370903414564598e-5,7.461772241502776e-5,1.0046445613500723e-5,2.5241508933874452e-5,4.645784894468149e-5,0.0,0.0,0.0,5.1969451821125e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,2.59849468449444e-11,2.2093438190040615e-16,117613.8662594309,2,1.0,1.0,-0.37938793949314725,-2.6684683008747085,-1.4762302919312622,-0.00025106048485541374
dyn,10,28,0.0830886816234375,5.819032285113454e-5,3.3898238718880295e-5,6.383802389946007e-5,1.0001220347260615e-5,1.947188658906533e-5,3.926751697966261e-5,0.0,0.0,0.0,3.73755119547098e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.8687976911736802e-11,2.2093438190040615e-16,84586.09633769476,2,1.0,1.0,-0.45633865364057336,-2.531623269404065,-1.5225284306141802,-0.00020956726985848367
dyn,10,29,0.0830886551383225,5.740598392081401e-5,2.793116536936891e-5,5.8739363124325044e-5,1.0585085619736423e-5,1.6254060748132575e-5,3.608304066958545e-5,0.0,0.0,0.0,3.171593531261193e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.5858188590687864e-11,2.2093438190040615e-16,71777.82133446525,2,1.0,1.0,-0.5444794886469264,-2.390847544994726,-1.5702826161914871,-0.00019027293972296276
dyn,10,30,0.08308877687233615,6.434389691748995e-5,2.496156479822732e-5,6.0468376302874025e-5,1.254555446503413e-5,1.5628565861578562e-5,3.7104973276453845e-5,0.0,0.0,0.0,3.4306977470882133e-9,0.0,2.220446049250313e-16,2.220446049250313e-16,1.7153709669822968e-11,2.2093438190040615e-16,77641.64872063958,2,1.0,1.0,-0.6347389905268199,-2.2439717203839167,-1.6121047303886002,-0.00019433598115650325
clip-fired,10,1,0.08308178893763361,0.0002377884346016693,0.0007230487975263699,0.0016348344056519271,,,,,,,,,,,,,,,0.0,0.6043871282909247,-2.9200101666085714,-0.5584254098177416,-0.002880526643561727
clip-fired,10,2,0.08308167416534834,0.00010047857620300577,0.0002833767372797546,0.0006655130729986277,,,,,,,,,,,,,,,0.0,0.6263299507510031,-3.0359589179704507,-0.600461811483586,-0.001197002576383845
clip-fired,10,3,0.08308156522728692,6.892162281662511e-5,0.00018298725667740705,0.00043627340299958367,,,,,,,,,,,,,,,0.0,0.6211109092856923,-3.137702074681499,-0.6156270643163176,-0.00079993323742782
clip-fired,10,4,0.08308150643147368,5.500972364596338e-5,0.00013802974865518162,0.00033463141983669726,,,,,,,,,,,,,,,0.0,0.6135453935387647,-3.2215798146430394,-0.6460063929241843,-0.0006270969260327671
clip-fired,10,5,0.08308145478288499,5.2068076096770056e-5,0.0001232200474632039,0.00030351882476358123,,,,,,,,,,,,,,,0.0,0.5979588503324688,-3.2958562103370177,-0.6781848660468841,-0.0005808228652627715
clip-fired,10,6,0.08308139848765266,4.714114815070507e-5,0.00010509902133426063,0.00026305227753630156,,,,,,,,,,,,,,,0.0,0.5783682648711396,-3.365109614286997,-0.709670473728359,-0.000513085217498629
clip-fired,10,7,0.08308135057538588,4.4190764579518874e-5,9.271759524004626e-5,0.00023596183736474482,,,,,,,,,,,,,,,0.0,0.5585585030488547,-3.426837974409175,-0.7437765474786842,-0.0004685479296842462
clip-fired,10,8,0.08308130658532886,4.2313320773336685e-5,8.340544334859287e-5,0.00021597355778168017,,,,,,,,,,,,,,,0.0,0.5356355231734655,-3.4806424103648337,-0.77950318716257,-0.0004359920822984202
clip-fired,10,9,0.08308125657754538,3.479279989095921e-5,6.4298331113902e-5,0.00016961917738314363,,,,,,,,,,,,,,,0.0,0.5067195141289572,-3.5277611888917226,-0.8157201313509229,-0.00034756074401281307
clip-fired,10,10,0.08308119817759635,2.1649237846685807e-5,3.750503637843194e-5,0.00010083454500495317,,,,,,,,,,,,,,,0.0,0.4763096827648954,-3.569606791329099,-0.8499019776929274,-0.0002092659701741151
clip-fired,10,11,0.08308113958817794,1.2056804661373958e-5,1.9575129074249747e-5,5.36373406043034e-5,,,,,,,,,,,,,,,0.0,0.44288465014801237,-3.6024061112009544,-0.8833745703944674,-0.00011255965360369748
clip-fired,10,12,0.08308109532025194,7.696066371525736e-6,1.1670410103958619e-5,3.266899923510996e-5,,,,,,,,,,,,,,,0.0,0.40727062082735654,-3.622446872258667,-0.9227336460677887,-6.928584362759982e-5
clip-fired,10,13,0.08308104493559267,6.12621542055941e-6,8.662068883894065e-6,2.477821153279314e-5,,,,,,,,,,,,,,,0.0,0.3664966229435294,-3.633318437250661,-0.9594353832884532,-5.299991019669572e-5
clip-fired,10,14,0.08308579429240004,1.6342899096925476e-6,3.796257312473722e-6,3.442169339114349e-6,,,,,,,,,,,,,,,0.0,0.32225729131363046,-3.6374424601997024,-0.9906695740664277,-1.669205813176174e-5
clip-fired,10,15,0.083086427576634,6.420232019274586e-6,1.3722637895688018e-5,1.2905506492089176e-5,,,,,,,,,,,,,,,0.0,0.27992792787490406,-3.6257712642942628,-1.0331172459929359,-6.129084523212059e-5
clip-fired,10,16,0.08308680445094266,2.0891879484349075e-6,4.155149981772928e-6,4.060363202944734e-6,,,,,,,,,,,,,,,0.0,0.23316363476381255,-3.6037282339478014,-1.0766975529176297,-1.885869177440834e-5
clip-fired,10,17,0.08308705123873386,1.0250749648795317e-5,1.9012157980848523e-5,1.922315635308735e-5,,,,,,,,,,,,,,,0.0,0.17695429563613407,-3.5713568742879676,-1.1162131531187087,-8.754242688188087e-5
clip-fired,10,18,0.08308741865156652,1.7685077234627176e-5,3.030359578185396e-5,3.182349282583555e-5,,,,,,,,,,,,,,,0.0,0.12567625265961407,-3.5283211707147255,-1.1563864965337884,-0.0001414984816873891
clip-fired,10,19,0.08308773553152989,2.0928567484100578e-5,3.309314203392566e-5,3.616761000199126e-5,,,,,,,,,,,,,,,0.0,0.07728488791250035,-3.4747366022455255,-1.1963801908854241,-0.0001566427020744654
clip-fired,10,20,0.08308812995652921,3.0716301244804345e-5,4.436709031190128e-5,5.067059824627076e-5,,,,,,,,,,,,,,,0.0,0.025697636051853563,-3.409458466253105,-1.2364075225613615,-0.00021312792420105354
clip-fired,10,21,0.08308838117900263,2.6495190408439673e-5,3.502955507118385e-5,4.18704893215694e-5,,,,,,,,,,,,,,,0.0,-0.028206878708581944,-3.334914880040815,-1.2727808538764587,-0.0001708598882212441
clip-fired,10,22,0.08308854026098506,3.3451846113522096e-5,4.039873484308889e-5,5.053887990468355e-5,,,,,,,,,,,,,,,0.0,-0.08417957862017661,-3.2487995283296773,-1.3072792392230095,-0.00020013178148622392
clip-fired,10,23,0.08308868331463541,3.6028960961873126e-5,3.941882811031481e-5,5.196979169913461e-5,,,,,,,,,,,,,,,0.0,-0.14008609624857002,-3.151609766481186,-1.3444668748063209,-0.0001991515835788232
clip-fired,10,24,0.08308870039158851,3.621387058433514e-5,3.582025156336945e-5,4.988695478904573e-5,,,,,,,,,,,,,,,0.0,-0.19783809507266853,-3.0445153155773808,-1.3802223384874395,-0.0001850748770630798
clip-fired,10,25,0.08308865853894291,4.33777171918896e-5,3.855546053680962e-5,5.6852359207866865e-5,,,,,,,,,,,,,,,0.0,-0.2574890975738924,-2.9276292535843766,-1.4119204851833478,-0.00020431639400412638
clip-fired,10,26,0.08308864545268076,5.375672362295811e-5,4.2334498465064396e-5,6.667031118023633e-5,,,,,,,,,,,,,,,0.0,-0.31693605306948425,-2.801647589702354,-1.442992502398482,-0.00023184854856256781
clip-fired,10,27,0.08308870139465539,6.397507170193863e-5,4.370903414564598e-5,7.461772241502776e-5,,,,,,,,,,,,,,,0.0,-0.37938793949314725,-2.6684683008747085,-1.4762302919312622,-0.00025106048485541374
clip-fired,10,28,0.0830886816234375,5.819032285113454e-5,3.3898238718880295e-5,6.383802389946007e-5,,,,,,,,,,,,,,,0.0,-0.45633865364057336,-2.531623269404065,-1.5225284306141802,-0.00020956726985848367
clip-fired,10,29,0.0830886551383225,5.740598392081401e-5,2.793116536936891e-5,5.8739363124325044e-5,,,,,,,,,,,,,,,0.0,-0.5444794886469264,-2.390847544994726,-1.5702826161914871,-0.00019027293972296276
clip-fired,10,30,0.08308877687233615,6.434389691748995e-5,2.496156479822732e-5,6.0468376302874025e-5,,,,,,,,,,,,,,,0.0,-0.6347389905268199,-2.2439717203839167,-1.6121047303886002,-0.00019433598115650325
beforeUJ_end,10,1,0.0830845315199286,0.0002966372652931252,0.0007599166395140594,0.001608144957734908,-0.0006469398110991465,-0.0004880480746856176,-0.00045929306905109443,0.7842986828197955,-4.208545749709798,-0.860571728092207,,,,,,,,,,,,,,
beforeUJ_end,10,2,0.08308436514152587,0.00012505108503067314,0.00029838784006195094,0.0006546478618367943,-0.0002711738349744558,-0.00018825142993053332,-0.00018244518400051092,0.7968880434866248,-4.3826016821232905,-0.9104643666305514,,,,,,,,,,,,,,
beforeUJ_end,10,3,0.08308419790768602,8.552234912990271e-5,0.0001927450120690266,0.00042904001637070205,-0.00018103951721869512,-0.00011886319497587218,-0.00011532928317679421,0.7893683227413236,-4.539720807138337,-0.926220191737461,,,,,,,,,,,,,,
beforeUJ_end,10,4,0.08308409677186049,6.823847542590012e-5,0.00014532423929284192,0.0003290351531056883,-0.00014013451993444298,-8.688930436816202e-5,-8.652307917123451e-5,0.781448014547343,-4.673915190575329,-0.962097776841786,,,,,,,,,,,,,,
beforeUJ_end,10,5,0.08308400471028611,6.452239001700532e-5,0.00012963178343785501,0.0002983905194323189,-0.0001279815380886413,-7.518534625637632e-5,-7.661526608513033e-5,0.7644058869779666,-4.795569311431214,-0.9999408640131562,,,,,,,,,,,,,,
beforeUJ_end,10,6,0.0830839056477358,5.833674871325961e-5,0.00011047879503418296,0.00025854574480141016,-0.00011157472544208933,-6.207192197162537e-5,-6.460140569840558e-5,0.7419555687275714,-4.910161486790897,-1.0363840038076506,,,,,,,,,,,,,,
beforeUJ_end,10,7,0.08308381768214086,5.4607857105047554e-5,9.737150548319863e-5,0.00023185399134493628,-0.00010029388238289003,-5.283358640368863e-5,-5.64644765971904e-5,0.7199666063330359,-5.0143139602995745,-1.0762425867250087,,,,,,,,,,,,,,
beforeUJ_end,10,8,0.0830837345367955,5.2201163825444323e-5,8.749699661307018e-5,0.0002121421797273315,-9.177490879865686e-5,-4.577764161768175e-5,-5.031346712917868e-5,0.6942332250676274,-5.107301853651769,-1.1180404926571161,,,,,,,,,,,,,,
beforeUJ_end,10,9,0.08308364267230985,4.2844985945005385e-5,6.737676467110333e-5,0.0001665420090968489,-7.205787106222482e-5,-3.3962102199397136e-5,-3.830235245430382e-5,0.6597633250460915,-5.190446817874514,-1.1599893106463088,,,,,,,,,,,,,,
beforeUJ_end,10,10,0.08308353892747908,2.6615676929309683e-5,3.925782853496054e-5,9.895450827995095e-5,-4.2762306938594666e-5,-1.8963576623105453e-5,-2.20056827203748e-5,0.6230942235427466,-5.265327267951385,-1.1990608075555196,,,,,,,,,,,,,,
beforeUJ_end,10,11,0.0830834345940365,1.4800586238124767e-5,2.046398851254253e-5,5.2605210833007555e-5,-2.2648544391124784e-5,-9.424785811538991e-6,-1.130052905103808e-5,0.583271344599973,-5.3269851540986,-1.2372162483089688,,,,,,,,,,,,,,
beforeUJ_end,10,12,0.08308335015641759,9.433245675396258e-6,1.2180376149057703e-5,3.201884929534832e-5,-1.3676204552912753e-5,-5.33339520311011e-6,-6.667844071909196e-6,0.5414421673221547,-5.370412294715304,-1.28352389883085,,,,,,,,,,,,,,
beforeUJ_end,10,13,0.08308325723050561,7.495468840953578e-6,9.02493416368099e-6,2.4265466758140008e-5,-1.0273071701469411e-5,-3.748126146997008e-6,-4.8767817970980114e-6,0.4932147063130896,-5.400030901390176,-1.326284088975011,,,,,,,,,,,,,,
beforeUJ_end,10,14,0.08309090656469098,1.8423914982470727e-6,3.28690502999366e-6,3.83741225874518e-6,9.969238180447957e-8,-2.232136988439321e-6,-2.8106125324576756e-6,0.4400356333910793,-5.418601469627688,-1.3615879910190842,,,,,,,,,,,,,,
beforeUJ_end,10,15,0.08309156531916231,7.191127445064387e-6,1.1846108710318907e-5,1.4280816292729578e-5,4.471538438790433e-8,-8.289014175820736e-6,-1.0225535608148509e-5,0.3903177616139327,-5.4142202104017,-1.4126951001982735,,,,,,,,,,,,,,
beforeUJ_end,10,16,0.0830919263919766,2.3361198939583246e-6,3.574712347635817e-6,4.457701808538775e-6,-8.299532227650804e-8,-2.5237966175274535e-6,-3.1351104643378714e-6,0.33534518317579587,-5.394212826319393,-1.4660100422929094,,,,,,,,,,,,,,
beforeUJ_end,10,17,0.08309215058842327,1.1451968249336614e-5,1.629358660109198e-5,2.0957958046232773e-5,-8.115513965380509e-7,-1.1573332304568915e-5,-1.4523511285585348e-5,0.26659266479705074,-5.357720012551188,-1.5133817943086867,,,,,,,,,,,,,,
beforeUJ_end,10,18,0.08309249109642405,1.9703142242038302e-5,2.5863293145561952e-5,3.444028142234874e-5,-1.974546148710734e-6,-1.861982125126056e-5,-2.3452704677985995e-5,0.20546089308293108,-5.304491910115442,-1.5626139790480793,,,,,,,,,,,,,,
beforeUJ_end,10,19,0.08309276232670239,2.3269080086664013e-5,2.8112845876917523e-5,3.884311184115487e-5,-2.8590207262307505e-6,-2.041892148027254e-5,-2.6034084107064448e-5,0.149104049588654,-5.234669655099911,-1.6125832116169359,,,,,,,,,,,,,,
beforeUJ_end,10,20,0.08309310610940043,3.402425788597747e-5,3.749406356743006e-5,5.3987702399308066e-5,-4.862111182196667e-6,-2.7721897408072435e-5,-3.5507823459573706e-5,0.0883366115352006,-5.146422099793146,-1.6630047360952895,,,,,,,,,,,,,,
beforeUJ_end,10,21,0.08309328114842822,2.9289211227669314e-5,2.9429990942126094e-5,4.4241970837268316e-5,-4.6440280416523216e-6,-2.1905708277500948e-5,-2.8631558674555593e-5,0.024989588974061006,-5.043376020321727,-1.7094320955998115,,,,,,,,,,,,,,
beforeUJ_end,10,22,0.08309335276882082,3.691622344471325e-5,3.3705309995055704e-5,5.2963928641954676e-5,-6.262306938803128e-6,-2.519381960246222e-5,-3.3827656927087455e-5,-0.0413324915972791,-4.921838194828513,-1.7536353386645323,,,,,,,,,,,,,,
beforeUJ_end,10,23,0.08309339142217734,3.968393891942511e-5,3.261088719144862e-5,5.3974493243401853e-5,-7.059700854849651e-6,-2.4467680825987182e-5,-3.4025515686736545e-5,-0.10733538646075808,-4.782827673589156,-1.8025030375153264,,,,,,,,,,,,,,
beforeUJ_end,10,24,0.08309328920029814,3.984316575965526e-5,2.9329981628221457e-5,5.132635409008494e-5,-7.2838039120914095e-6,-2.1907208362085614e-5,-3.20672872270763e-5,-0.17585180255682892,-4.6279048992187946,-1.8501503759190538,,,,,,,,,,,,,,
beforeUJ_end,10,25,0.08309311878769039,4.765137320395308e-5,3.118409624354796e-5,5.7929460098147035e-5,-8.824012669259697e-6,-2.3177679100594347e-5,-3.5957772618130614e-5,-0.24702134269985151,-4.457199828185795,-1.8926903462132907,,,,,,,,,,,,,,
beforeUJ_end,10,26,0.0830929646983704,5.888311515668385e-5,3.3729629551484106e-5,6.723182850933206e-5,-1.0940382435205127e-5,-2.514807153830864e-5,-4.145178491558064e-5,-0.3178777988504876,-4.271957229350153,-1.9350508183302046,,,,,,,,,,,,,,
beforeUJ_end,10,27,0.08309286790358239,6.975320688869641e-5,3.416226660834575e-5,7.440566493336656e-5,-1.3010818220507847e-5,-2.6001620660908814e-5,-4.5480296148358805e-5,-0.39325360113285285,-4.075277686169009,-1.9810429202200144,,,,,,,,,,,,,,
beforeUJ_end,10,28,0.08309270844672086,6.317603094003898e-5,2.575306212473085e-5,6.288400004920907e-5,-1.1996967685121605e-5,-2.01593531427808e-5,-3.839093467824839e-5,-0.49035633831541897,-3.8730058705336092,-2.045715253871859,,,,,,,,,,,,,,
beforeUJ_end,10,29,0.08309256467526421,6.198350327571928e-5,2.0384541737340778e-5,5.715775769279119e-5,-1.2074920466696584e-5,-1.6941785349876168e-5,-3.519465752130433e-5,-0.6041882425201822,-3.6648224003678043,-2.112492354165223,,,,,,,,,,,,,,
beforeUJ_end,10,30,0.08309255693218223,6.889423513392255e-5,1.7186699358228377e-5,5.8106032866631036e-5,-1.3812805115174312e-5,-1.634767628177426e-5,-3.609284639956942e-5,-0.72125890080257,-3.4475731227747506,-2.1711463851364106,,,,,,,,,,,,,,
beforeUJ_end,10,1,0.0830845315199286,0.0002966372652931252,0.0007599166395140594,0.001608144957734908,-0.0006469398110991465,-0.0004880480746856176,-0.00045929306905109443,0.7842986828197955,-4.208545749709798,-0.860571728092207,,,,,,,,,,,,,,
beforeUJ_end,10,2,0.08308436514152587,0.00012505108503067314,0.00029838784006195094,0.0006546478618367943,-0.0002711738349744558,-0.00018825142993053332,-0.00018244518400051092,0.7968880434866248,-4.3826016821232905,-0.9104643666305514,,,,,,,,,,,,,,
beforeUJ_end,10,3,0.08308419790768602,8.552234912990271e-5,0.0001927450120690266,0.00042904001637070205,-0.00018103951721869512,-0.00011886319497587218,-0.00011532928317679421,0.7893683227413236,-4.539720807138337,-0.926220191737461,,,,,,,,,,,,,,
beforeUJ_end,10,4,0.08308409677186049,6.823847542590012e-5,0.00014532423929284192,0.0003290351531056883,-0.00014013451993444298,-8.688930436816202e-5,-8.652307917123451e-5,0.781448014547343,-4.673915190575329,-0.962097776841786,,,,,,,,,,,,,,
beforeUJ_end,10,5,0.08308400471028611,6.452239001700532e-5,0.00012963178343785501,0.0002983905194323189,-0.0001279815380886413,-7.518534625637632e-5,-7.661526608513033e-5,0.7644058869779666,-4.795569311431214,-0.9999408640131562,,,,,,,,,,,,,,
beforeUJ_end,10,6,0.0830839056477358,5.833674871325961e-5,0.00011047879503418296,0.00025854574480141016,-0.00011157472544208933,-6.207192197162537e-5,-6.460140569840558e-5,0.7419555687275714,-4.910161486790897,-1.0363840038076506,,,,,,,,,,,,,,
beforeUJ_end,10,7,0.08308381768214086,5.4607857105047554e-5,9.737150548319863e-5,0.00023185399134493628,-0.00010029388238289003,-5.283358640368863e-5,-5.64644765971904e-5,0.7199666063330359,-5.0143139602995745,-1.0762425867250087,,,,,,,,,,,,,,
beforeUJ_end,10,8,0.0830837345367955,5.2201163825444323e-5,8.749699661307018e-5,0.0002121421797273315,-9.177490879865686e-5,-4.577764161768175e-5,-5.031346712917868e-5,0.6942332250676274,-5.107301853651769,-1.1180404926571161,,,,,,,,,,,,,,
beforeUJ_end,10,9,0.08308364267230985,4.2844985945005385e-5,6.737676467110333e-5,0.0001665420090968489,-7.205787106222482e-5,-3.3962102199397136e-5,-3.830235245430382e-5,0.6597633250460915,-5.190446817874514,-1.1599893106463088,,,,,,,,,,,,,,
beforeUJ_end,10,10,0.08308353892747908,2.6615676929309683e-5,3.925782853496054e-5,9.895450827995095e-5,-4.2762306938594666e-5,-1.8963576623105453e-5,-2.20056827203748e-5,0.6230942235427466,-5.265327267951385,-1.1990608075555196,,,,,,,,,,,,,,
