cell,x,y,z,rA,rB,phi_tr,phi_sigma_fw,err4a,is_te_upper,is_te_lower
450,0.0011645161000822292,0.013546666666666667,0.0036416883185520802,0.03367350859849827,-3.552713678800501e-15,0.02620766494916394,-0.0033684451810289673,0.00016536192706789743,0,0
451,0.0028023845448265266,-0.013546666666666667,0.010303982286744397,0.034754942891939145,4.440892098500626e-15,0.03571015201511678,0.005104234456352774,8.185577401163824e-5,0,0
452,0.0015186418571810864,0.013546666666666667,0.008141282690603092,0.03411366045755804,8.881784197001252e-16,0.0325079453046874,0.0025312621872783936,4.2483787108197474e-5,0,0
453,0.010940737662654765,-0.013546666666666667,0.01590671918215479,0.0360186903468247,-4.440892098500626e-15,0.04530435575554948,0.013560289510570644,8.097274290582573e-5,0,0
454,0.007513432447563366,0.013546666666666667,0.014186700532520247,0.03549313761636119,3.1086244689504383e-15,0.04212127617475364,0.010872997065135115,3.891526983312854e-5,0,0
455,0.025207693934548178,-0.013546666666666667,0.01999923729057282,0.03754111607089983,1.3322676295501878e-15,0.0550667032134236,0.02198212991728221,0.00014489424280397095,0,0
456,0.01978786840614717,0.013546666666666667,0.018812987561181077,0.03703877575211845,6.661338147750939e-16,0.05180899555051372,0.019179415144296774,6.891887699152915e-5,0,0
457,0.04497258153844913,-0.013546666666666667,0.022311985016010075,0.03931179641765459,-2.6645352591003757e-15,0.06512863133680008,0.030513796311197883,0.00021393628448111712,0,0
458,0.03780005050069916,0.013546666666666667,0.021748736017987318,0.038803393246735984,-2.220446049250313e-16,0.06178071397263689,0.027609393449562036,8.968298364819827e-5,0,0
459,0.06936561310934715,-0.013546666666666667,0.022668067096630308,0.0412893714886996,-2.220446049250313e-15,0.07545303512761113,0.03916241387186903,0.00027895244194183627,0,0
460,0.060755362842773136,0.013546666666666667,0.022771650555331566,0.04078768156163293,8.881784197001252e-16,0.07204620001970703,0.03617472201015315,0.00010418832913444698,0,0
461,0.09732289571495997,-0.013546666666666667,0.021079869580863816,0.04340620240706303,1.1102230246251565e-16,0.08590470273254402,0.047863766835997315,0.0003426358178057684,0,0
462,0.08764937954544057,0.013546666666666667,0.021822176609396435,0.0429442009800069,2.220446049250313e-16,0.08249551098004666,0.044816249097757055,0.00010998564736837413,0,0
463,0.12763497138883584,-0.013546666666666667,0.01777448117266449,0.0455768414508389,9.43689570931383e-16,0.09627694650721394,0.056499288918259505,0.0004101291406597568,0,0
464,0.11731569163665762,0.013546666666666667,0.019056021862497843,0.0452055519960404,1.1102230246251565e-16,0.09294367730320194,0.05341956375760487,0.00010009342564393231,0,0
465,0.15899680248256276,-0.013546666666666667,0.013147253724746042,0.047677162525500916,-5.440092820663267e-15,0.10624734956691124,0.06487030337735489,0.0004882670804627759,0,0
466,0.1484755268117884,0.013546666666666667,0.014820097103788588,0.04748162233401665,7.771561172376096e-16,0.10311462309737074,0.061799662915886344,6.353213141149089e-5,0,0
467,0.19005958855602617,-0.013546666666666667,0.007678203210788534,0.04948370859408746,-4.440892098500626e-16,0.11522889566782489,0.07260640230881887,0.0005853960361391353,0,0
468,0.17978883335468165,0.013546666666666667,0.009576306778246016,0.049617042779080744,7.771561172376096e-16,0.11253290246558229,0.069632070079784,-1.6489533618435637e-5,0,0
469,0.21948544249673846,-0.013546666666666667,0.0018567379730955562,0.05056852604674367,-1.9984014443252818e-15,0.12206876014310837,0.07896572319663164,0.0007068289937448985,0,0
470,0.2099078931270546,0.013546666666666667,0.0038184188082133045,0.05129818780976669,-4.440892098500626e-16,0.12028115457914207,0.07629953368041265,-0.0001642366415816332,0,0
471,0.2460045117257057,-0.013546666666666667,-0.0038568953389867197,0.0501384023580731,1.9984014443252818e-15,0.12451161137265014,0.08245637900049396,0.0008368624249542322,0,0
472,0.237533751796064,0.013546666666666667,-0.0019809191005044557,0.05188120735198054,2.220446049250313e-15,0.1245545255972332,0.0806152033709826,-0.000405162237579082,0,0
473,0.268471720290156,-0.013546666666666667,-0.009035927332629166,0.04677668402299884,-1.7763568394002505e-15,0.11829563994627121,0.08019073557367573,0.0008944271515057833,0,0
474,0.26147349597275166,0.013546666666666667,-0.007384399455049075,0.05006923092874671,2.220446049250313e-16,0.1218898498244926,0.08037338450346065,-0.0007243642197201361,0,0
475,0.28591861144426167,-0.013546666666666667,-0.013282881300637338,0.038064512602804745,-3.774758283725532e-15,0.09612350402770095,0.06723883507369766,0.0007205856159682583,0,0
476,0.280694278025911,0.013546666666666667,-0.011985168255423298,0.04342260122416519,0.0,0.10604648519050054,0.07172204371456359,-0.0009555411274287523,0,0
477,0.2975959164356956,-0.013546666666666667,-0.0162438625948937,0.02168832338906901,2.220446049250313e-16,0.05110661338406248,0.03897038668660202,0.000344145602399093,0,0
478,0.294369430649154,0.013546666666666667,-0.01541222847037254,0.02883036638799341,-6.661338147750939e-16,0.06868978568868993,0.04938030783742997,-0.0007694006041931434,0,0
479,0.30300433573500773,-0.013546666666666667,-0.01764899842872852,0.0058967675934957775,-1.1102230246251565e-15,0.004142103807208837,0.007981038383046979,0.00020936942718689788,1,0
480,0.3019133689786225,0.013546666666666667,-0.01736224757407169,0.009835177692452124,1.9984014443252818e-15,0.01620723362776104,0.016139899081258235,-0.00025179293835363506,0,0
481,0.30297290962958634,0.06773333333333333,-0.018048304958273784,0.0067771731424575155,2.6645352591003757e-15,-0.01526978485200254,-0.012213851641098117,0.000724021020795532,0,1
482,0.30185051676777963,0.09482666666666667,-0.018160860633162218,0.009464952481441857,-3.3306690738754696e-15,-0.01989520823296095,-0.019595601935920248,0.002484599233090058,0,0
483,0.2974112652741312,0.06773333333333333,-0.018590078058503712,0.018078801562891655,-6.661338147750939e-16,-0.0329134280562274,-0.04137422635187993,0.000504021996899584,0,0
484,0.2940944066422895,0.09482666666666667,-0.018906739808956765,0.02043583218418754,-2.4424906541753444e-15,-0.039189095893180356,-0.05017103418140367,0.0026782035838979756,0,0
485,0.2854145277597574,0.06773333333333333,-0.019687871800114446,0.0272765849697294,-8.881784197001252e-16,-0.04843375808319672,-0.06653375935064698,-0.00032227966978884415,0,0
486,0.2800515075090671,0.09482666666666667,-0.020152342040819074,0.027652949479636257,-4.884981308350689e-15,-0.05120461981639301,-0.06992064157672684,0.002040802619181478,0,0
487,0.26751806681517887,0.06773333333333333,-0.02115324363305271,0.03227558667235608,4.440892098500626e-16,-0.05397535441649516,-0.07767958057051705,-0.0005356870739315067,0,0
488,0.260347646371981,0.09482666666666667,-0.021689674984581714,0.03160055282487417,-3.552713678800501e-15,-0.05397741317241483,-0.07729132559040419,0.0013076862188324545,0,0
489,0.24451728777100037,0.06773333333333333,-0.02275386739601546,0.0344355792197335,-5.995204332975845e-15,-0.05275285695901923,-0.07931251219615842,-0.0004616007406760825,0,0
490,0.2358573496132177,0.09482666666666667,-0.023281628455920203,0.03345413712924583,-2.220446049250313e-15,-0.05126382746904255,-0.07714387812301182,0.0007767307787853589,0,0
491,0.21743090311950256,0.06773333333333333,-0.024248659992596774,0.03496239031989545,2.220446049250313e-16,-0.048018577067480285,-0.07582269645073914,-0.0003480860895291732,0,0
492,0.20766439478357013,0.09482666666666667,-0.024687930469368603,0.0339760352013293,3.3306690738754696e-16,-0.04582814517302548,-0.07294250436175143,0.00045235804671572843,0,0
493,0.1874566524699967,0.06773333333333333,-0.025395235613478728,0.034620495783799,-5.551115123125783e-16,-0.04164027047711943,-0.06978853801394802,-0.0002562254578974549,0,0
494,0.17701541849235572,0.09482666666666667,-0.025663270280817024,0.03371600623645099,-1.5543122344752192e-15,-0.03914979920094383,-0.06666868747307153,0.0002674105875573596,0,0
495,0.15592075284740697,0.06773333333333333,-0.02593766271817903,0.03388100673654071,-3.3306690738754696e-16,-0.03451952012872782,-0.06254579099639346,-0.00018737507559977995,0,0
496,0.14526732118009925,0.09482666666666667,-0.02594402048820274,0.03309119370758451,-5.551115123125783e-17,-0.03190074602565892,-0.05938070512438662,0.00016660080306736547,0,0
497,0.12422118008598422,0.06773333333333333,-0.02560185004794062,0.03305840436782756,1.1102230246251565e-16,-0.027015652748771567,-0.054747186665731834,-0.00013215845727058279,0,0
498,0.11382847065917695,0.09482666666666667,-0.025253321837654788,0.032408760851041246,-8.326672684688674e-17,-0.024325104349684455,-0.05161407881578037,0.00011593357501010759,0,0
499,0.09376521969627272,0.06773333333333333,-0.024124690297555654,0.03236369595580679,-2.220446049250313e-16,-0.019236001776956342,-0.04670270009166505,-8.211069509860697e-5,0,0
500,0.08409467816017575,0.09482666666666667,-0.02334458696774235,0.03187258563072215,1.5543122344752192e-15,-0.016488611944832914,-0.04363406886648302,9.557059243726213e-5,0,0
501,0.06590368880322851,0.06773333333333333,-0.021319851918052787,0.03191797290790643,-6.661338147750939e-16,-0.011211382428803127,-0.03856478057207913,-3.1259161479786635e-5,0,0
502,0.057383240982378216,0.09482666666666667,-0.020075220198176525,0.03159067986757669,6.661338147750939e-16,-0.008418745090607931,-0.035579326962493996,9.375949223509872e-5,0,0
503,0.04186667943867567,0.06773333333333333,-0.017152242954226425,0.031764788667483,-1.5543122344752192e-15,-0.002974739523834441,-0.030415821473351423,2.4554590703492613e-5,0,0
504,0.034870565715823414,0.09482666666666667,-0.01547389743015259,0.03159573283759731,-8.881784197001252e-16,-0.00015380054616779342,-0.027528119792605166,0.00010394668640508267,0,0
505,0.022706923852331116,0.06773333333333333,-0.01177605937217759,0.031897869563472625,-1.1102230246251565e-15,0.005437997589608563,-0.022293736932763597,8.675075841387339e-5,0,0
506,0.017539395711691073,0.09482666666666667,-0.009756566838276429,0.03188423616826319,-1.5543122344752192e-15,0.008278449418990577,-0.019513343997012544,0.00012508465445031786,0,0
507,0.009255828367759154,0.06773333333333333,-0.00550208328067262,0.03230157629766106,-1.1102230246251565e-15,0.014043037261757874,-0.014174890791741168,0.00014482585864338676,0,0
508,0.0061397891644672745,0.09482666666666667,-0.0032670922569699745,0.03247238895060445,-1.1102230246251565e-15,0.016930045391268935,-0.011506953418518595,0.00016131771189392338,0,0
509,0.002094133030628812,0.06773333333333333,0.0013047935426423762,0.03297200022375257,3.1086244689504383e-15,0.0229978498172468,-0.005904190996886882,0.00013816073781359323,0,0
510,0.0011645161000822292,0.09482666666666667,0.0036416883185520802,0.03341855223228096,1.7763568394002505e-15,0.02602872011427167,-0.00334487112353532,0.00016624734382880701,0,0
511,0.0028023845448265266,0.06773333333333333,0.010303982286744397,0.03468574603502006,4.440892098500626e-16,0.0356218448759063,0.005086353271358757,5.355333323184275e-5,0,0
512,0.0015186418571810864,0.09482666666666667,0.008141282690603092,0.033854147930235,1.7763568394002505e-15,0.032279726277230573,0.002510974442266889,4.659369200576621e-5,0,0
513,0.010940737662654765,0.06773333333333333,0.01590671918215479,0.03595611291342937,-2.6645352591003757e-15,0.0451939649321218,0.01351543313737169,5.5733395236540195e-5,0,0
514,0.007513432447563366,0.09482666666666667,0.014186700532520247,0.03522112605254235,6.661338147750939e-16,0.04181784922277984,0.010790703201970064,5.261196187431039e-5,0,0
515,0.025207693934548178,0.06773333333333333,0.01999923729057282,0.03748250491911609,-8.881784197001252e-16,0.054934397739973446,0.021913955905699112,0.0001209492713985863,0,0
516,0.01978786840614717,0.09482666666666667,0.018812987561181077,0.0367533599674883,2.4424906541753444e-15,0.0514298966170925,0.019034896265361922,8.449040411381836e-5,0,0
517,0.04497258153844913,0.06773333333333333,0.022311985016010075,0.03925603043347459,1.3322676295501878e-15,0.06497519307241024,0.03042523244651152,0.000190389134328596,0,0
518,0.03780005050069916,0.09482666666666667,0.021748736017987318,0.03850451533191679,8.881784197001252e-16,0.06132468056783542,0.027400913212201727,0.00010565717330786317,0,0
519,0.06936561310934715,0.06773333333333333,0.022668067096630308,0.04123719042356877,-1.2212453270876722e-15,0.07528067744804387,0.039056201836197735,0.0002546706672677812,0,0
520,0.060755362842773136,0.09482666666666667,0.022771650555331566,0.04047525016652398,-2.220446049250313e-16,0.07151380774159752,0.03590258162266624,0.00012087535548092193,0,0
521,0.09732289571495997,0.06773333333333333,0.021079869580863816,0.043359962794483314,-2.7755575615628914e-17,0.08571769879716355,0.04774338042000337,0.0003166240373969689,0,0
522,0.08764937954544057,0.09482666666666667,0.021822176609396435,0.0426188147926535,4.440892098500626e-16,0.08189139958947411,0.044484378215225606,0.00012812967490962585,0,0
523,0.12763497138883584,0.06773333333333333,0.01777448117266449,0.04554020262301778,1.7763568394002505e-15,0.09608193984832199,0.056369572246821265,0.00038149972797289766,0,0
524,0.11731569163665762,0.09482666666666667,0.019056021862497843,0.044869387426835494,-2.7755575615628914e-17,0.09227825488895397,0.053036479211616194,0.00012057703227436739,0,0
525,0.15899680248256276,0.06773333333333333,0.013147253724746042,0.04765476458107931,5.551115123125783e-16,0.10605318140963677,0.06473756235763584,0.0004562755280486941,0,0
526,0.1484755268117884,0.09482666666666667,0.014820097103788588,0.04713886693256519,2.3314683517128287e-15,0.10240506173896008,0.06137920159806465,8.736608978331117e-5,0,0
527,0.19005958855602617,0.06773333333333333,0.007678203210788534,0.04948049285421441,-1.3322676295501878e-15,0.11504576498741019,0.0724780659442894,0.0005498431878014909,0,0
528,0.17978883335468165,0.09482666666666667,0.009576306778246016,0.0492739503093067,8.881784197001252e-16,0.1118032633852995,0.06919358351927396,1.1566548303948432e-5,0,0
529,0.21948544249673846,0.06773333333333333,0.0018567379730955562,0.050588199086546215,-4.440892098500626e-16,0.12190650800217745,0.07884982165949617,0.0006689809086473097,0,0
530,0.2099078931270546,0.09482666666666667,0.0038184188082133045,0.0509630918529409,-3.774758283725532e-15,0.11956166465857423,0.07586711192345907,-0.0001319792027502653,0,0
531,0.2460045117257057,0.06773333333333333,-0.0038568953389867197,0.050180285227605204,-1.7763568394002505e-15,0.1243767529725475,0.08236115622886975,0.0008007567908693558,0,0
532,0.237533751796064,0.09482666666666667,-0.0019809191005044557,0.05156528412374217,4.440892098500626e-16,0.12388048809507801,0.08021554522359509,-0.00037094021045890047,0,0
533,0.268471720290156,0.06773333333333333,-0.009035927332629166,0.046830368718033366,-2.220446049250313e-16,0.1181863546963751,0.08012389462632141,0.0008673318659319362,0,0
534,0.26147349597275166,0.09482666666666667,-0.007384399455049075,0.049789578440612825,-8.881784197001252e-16,0.12130177768305804,0.08003256591804142,-0.0006940195334443344,0,0
535,0.28591861144426167,0.06773333333333333,-0.013282881300637338,0.03810725227369982,4.440892098500626e-16,0.0960246511584673,0.06720322957888025,0.0007092068732762885,0,0
536,0.280694278025911,0.09482666666666667,-0.011985168255423298,0.04320739652464556,-3.3306690738754696e-15,0.10559321135782049,0.07146392814470581,-0.0009378244581808581,0,0
537,0.2975959164356956,0.06773333333333333,-0.0162438625948937,0.021704077404538724,2.886579864025407e-15,0.05100180355836183,0.03895728721584102,0.00034522847367789156,0,0
538,0.294369430649154,0.09482666666666667,-0.01541222847037254,0.0287104983077775,-4.6629367034256575e-15,0.06842186750244172,0.04922854710146529,-0.0007688225229705789,0,0
539,0.30300433573500773,0.06773333333333333,-0.01764899842872852,0.0058992444412044875,-2.6645352591003757e-15,0.004036714045946025,0.007977791721430316,0.00021257661919430512,1,0
540,0.3019133689786225,0.09482666666666667,-0.01736224757407169,0.00980013793742951,6.661338147750939e-16,0.016118268205563693,0.016097614771930058,-0.0002615987763232956,0,0
